group_code,classification,general_similar,remark_similar,related_codes
36G01,第41類,Yes,No
40D01,第41類,Yes,No
41A01,第41類,Yes,No
41A02,第41類,Yes,No
41A03,第41類,Yes,No
41B01,第41類,Yes,No
41C01,第41類,Yes,No
41C02,第41類,Yes,No
41C03,第41類,Yes,No
41C04,第41類,Yes,No
41D01,第41類,Yes,No
41E01,第41類,Yes,No
41E02,第41類,Yes,No
41E03,第41類,Yes,No
41E04,第41類,Yes,No
41E05,第41類,Yes,No
41E06,第41類,Yes,No
41E07,第41類,Yes,No
41F01,第41類,Yes,No
41F06,第41類,Yes,No
41G01,第41類,Yes,No
41G02,第41類,Yes,No
41G03,第41類,Yes,No
41G04,第41類,Yes,No
41H01,第41類,Yes,No
41J01,第41類,Yes,No
41K01,第41類,Yes,No
41K02,第41類,Yes,No
41L01,第41類,Yes,No
41M01,第41類,Yes,No
41M02,第41類,Yes,No
41M03,第41類,Yes,No
41M04,第41類,Yes,No
41M06,第41類,Yes,No
41M07,第41類,Yes,No
41M08,第41類,Yes,No
41M09,第41類,Yes,No
42E01,第41類,Yes,No
42S01,第41類,Yes,No
42X15,第41類,Yes,No
11C01,第42類,Yes,Yes
42G01,第42類,Yes,No
42N01,第42類,Yes,No
42N02,第42類,Yes,No
42N03,第42類,Yes,No
42P01,第42類,Yes,No
42P02,第42類,Yes,No
42P03,第42類,Yes,No
42Q01,第42類,Yes,No
42Q02,第42類,Yes,No
42Q03,第42類,Yes,No
42Q99,第42類,Yes,No
42X04,第42類,Yes,No
42X11,第42類,Yes,No
42X14,第42類,Yes,No
42X15,第42類,Yes,No
42X31,第42類,Yes,No
42A01,第43類,Yes,No
42A02,第43類,Yes,No
42B01,第43類,Yes,No
42D01,第43類,Yes,Yes
42V04,第43類,Yes,No
42W01,第43類,Yes,No
42W02,第43類,Yes,No
42X10,第43類,Yes,No
42X12,第43類,Yes,No
42X13,第43類,Yes,No
42X24,第43類,Yes,No
42X27,第43類,Yes,No
42X28,第43類,Yes,No
42X29,第43類,Yes,No
42A01,第44類,Yes,Yes
42C01,第44類,Yes,No
42D01,第44類,Yes,No
42L01,第44類,Yes,No
42M01,第44類,Yes,No
42M02,第44類,Yes,No
42N01,第44類,Yes,No
42V01,第44類,Yes,No
42V02,第44類,Yes,No
42V03,第44類,Yes,No
42V04,第44類,Yes,No
42W02,第44類,Yes,No
42X03,第44類,Yes,No
42X05,第44類,Yes,No
42X09,第44類,Yes,No
42X17,第44類,Yes,No
42X23,第44類,Yes,No
42X26,第44類,Yes,No
39L08,第45類,Yes,No
42C01,第45類,Yes,No
42G03,第45類,Yes,No
42H01,第45類,Yes,No
42H02,第45類,Yes,No
42J01,第45類,Yes,No
42J02,第45類,Yes,No
42R01,第45類,Yes,No
42R02,第45類,Yes,No
42R03,第45類,Yes,No
42T01,第45類,Yes,No
42U01,第45類,Yes,No
42U02,第45類,Yes,No
42V04,第45類,Yes,No
42W01,第45類,Yes,No
42W03,第45類,Yes,No
42W05,第45類,Yes,No
42X02,第45類,Yes,No
42X06,第45類,Yes,No
42X08,第45類,Yes,No
42X30,第45類,Yes,No
